product_id,product_name,category,age_group,skin_condition,flag,risk,reason
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk33,Bronze Glow Bronzer - Sunkissed Deep,bronzer,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk35,Luminous Highlighter - Rose Gold Glow,highlighter,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk36,Luminous Highlighter - Starlight Glow,highlighter,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk36,Luminous Highlighter - Starlight Glow,highlighter,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk36,Luminous Highlighter - Starlight Glow,highlighter,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk36,Luminous Highlighter - Starlight Glow,highlighter,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk36,Luminous Highlighter - Starlight Glow,highlighter,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk36,Luminous Highlighter - Starlight Glow,highlighter,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk36,Luminous Highlighter - Starlight Glow,highlighter,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk36,Luminous Highlighter - Starlight Glow,highlighter,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk36,Luminous Highlighter - Starlight Glow,highlighter,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk36,Luminous Highlighter - Starlight Glow,highlighter,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk36,Luminous Highlighter - Starlight Glow,highlighter,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk36,Luminous Highlighter - Starlight Glow,highlighter,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk37,Velvet Matte Lipstick - Nude Whisper,lipstick,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk37,Velvet Matte Lipstick - Nude Whisper,lipstick,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk37,Velvet Matte Lipstick - Nude Whisper,lipstick,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk37,Velvet Matte Lipstick - Nude Whisper,lipstick,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk37,Velvet Matte Lipstick - Nude Whisper,lipstick,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk38,Velvet Matte Lipstick - Rosewood,lipstick,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk39,Velvet Matte Lipstick - Classic Red,lipstick,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk40,Velvet Matte Lipstick - Berry Kiss,lipstick,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk40,Velvet Matte Lipstick - Berry Kiss,lipstick,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk40,Velvet Matte Lipstick - Berry Kiss,lipstick,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk40,Velvet Matte Lipstick - Berry Kiss,lipstick,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk40,Velvet Matte Lipstick - Berry Kiss,lipstick,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk41,Velvet Matte Lipstick - Coral Crush,lipstick,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk42,Velvet Matte Lipstick - Mauve Muse,lipstick,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
